,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
187,trump loses his big bet on alabama u senate race,0.0,0.0,0.0,0.0,5.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,3.0
188,fbi official said clinton ha to win race to white house nyt,0.0,0.0,0.0,0.0,9.0,11.0,12.0,10.0,2.0,0.0,1.0,0.0,1.0
189,trump congratulates democrat for alabama u senate victory in tweet,0.0,0.0,0.0,0.0,6.0,10.0,10.0,6.0,3.0,1.0,2.0,0.0,3.0
190,prayer principle guide woman voter in roy moore alabama hometown,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,1.0
191,democrat win u senate seat in alabama in setback for trump,0.0,0.0,0.0,0.0,6.0,10.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
192,factbox trump on twitter december  democrat kirsten gillibrand chuck schumer,0.0,0.0,0.0,2.0,9.0,11.0,11.0,4.0,7.0,0.0,1.0,0.0,2.0
193,crucial detail of republican tax plan in flux a deal deadline loom,0.0,0.0,0.0,0.0,2.0,12.0,12.0,9.0,3.0,0.0,1.0,0.0,1.0
194,tillerson seek to ease skepticism about u state department reorganization,0.0,0.0,0.0,0.0,5.0,10.0,10.0,6.0,3.0,1.0,1.0,1.0,3.0
195,trump to meet house senate tax cut negotiator wednesday white house,0.0,0.0,0.0,0.0,6.0,10.0,11.0,9.0,2.0,0.0,2.0,1.0,4.0
196,republican propose to delay pause obamacare tax,0.0,0.0,0.0,0.0,2.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0
197,trump sign into law u government ban on kaspersky lab software,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
198,senator grassley express reservation on two trump judge nominee,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,2.0
199,u judge order special counsel to turn over evidence on michael flynn,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,1.0,0.0,1.0
200,u congress to let iran deadline pas leave decision to trump,0.0,0.0,0.0,0.0,5.0,10.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
201,senator say effort to protect dreamer making progress,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,4.0,0.0,2.0,0.0,2.0
202,trump attack on senator gillibrand nasty senator schumer,0.0,0.0,0.0,0.0,5.0,7.0,8.0,4.0,4.0,0.0,1.0,2.0,5.0
203,house speaker ryan say he belief upbeat treasury tax study,0.0,0.0,0.0,0.0,4.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,4.0
204,senate leader say he confident of deal to keep government open after dec,0.0,0.0,0.0,2.0,2.0,13.0,13.0,11.0,2.0,0.0,3.0,0.0,4.0
205,white house to host fresh biofuels talk to help refiner source,0.0,0.0,0.0,0.0,2.0,10.0,11.0,9.0,2.0,0.0,3.0,0.0,3.0
206,trump will announce new u security strategy on monday adviser,0.0,0.0,0.0,0.0,4.0,10.0,10.0,6.0,4.0,0.0,3.0,0.0,5.0
207,trump sign defense policy bill urge u congress to fund it,0.0,0.0,0.0,0.0,4.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,5.0
208,trump push to cut federal job ha modest impact mostly in defense,0.0,0.0,0.0,0.0,1.0,12.0,12.0,10.0,2.0,0.0,3.0,1.0,6.0
209,cuba tell u suspension of visa is hurting family,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
210,republican moore embrace trump message on eve of alabama election,0.0,0.0,0.0,0.0,4.0,10.0,10.0,5.0,5.0,0.0,2.0,0.0,4.0
211,woman accusing trump of sexual misconduct seek congressional probe,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,1.0,1.0,4.0
212,u house democratic woman seek probe of trump misconduct accusation,0.0,0.0,0.0,0.0,5.0,10.0,10.0,7.0,3.0,0.0,2.0,1.0,5.0
213,judge tell extrump adviser manafort to stop communicating with medium,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,3.0,1.0,0.0,0.0,0.0
214,u military must accept transgender recruit by jan judge rule,0.0,0.0,0.0,1.0,3.0,10.0,10.0,7.0,2.0,1.0,1.0,0.0,3.0
215,nuclear plan backer denies inauguration day text with top trump aide,0.0,0.0,0.0,0.0,4.0,11.0,11.0,9.0,1.0,1.0,2.0,0.0,3.0
216,u treasury tax study slammed a fake math by democrat,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,2.0
217,u treasury add cash management measure due to debt limit,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
218,factbox woman who have accused trump of inappropriate conduct,0.0,0.0,0.0,0.0,3.0,9.0,9.0,5.0,3.0,1.0,1.0,1.0,4.0
219,nearly half of american still oppose republican tax bill reutersipsos poll,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,2.0,1.0,0.0,1.0,3.0
220,justice department reviewing option after ruling on transgender recruit white house,0.0,0.0,0.0,0.0,4.0,11.0,11.0,6.0,4.0,1.0,2.0,0.0,2.0
221,haley woman accuser should be heard even if trump is target,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,2.0,0.0,4.0
222,exclusive contender emerge for no fed job search to narrow,0.0,0.0,0.0,1.0,4.0,10.0,10.0,8.0,2.0,0.0,1.0,1.0,2.0
223,trump to give speech on u tax overhaul on wednesday white house,0.0,0.0,0.0,0.0,6.0,11.0,12.0,10.0,2.0,0.0,2.0,0.0,3.0
224,powell face early test of policy view a tax cut near approval,0.0,0.0,0.0,0.0,1.0,12.0,12.0,11.0,1.0,0.0,1.0,1.0,4.0
225,roy moore campaign cast alabama race a referendum on trump,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
226,democrat eye gain in pennsylvania trial on goofy gerrymandering,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,1.0,2.0,1.0,1.0,2.0
227,trump urge alabama voter to back roy moore,0.0,0.0,0.0,0.0,4.0,8.0,8.0,7.0,1.0,0.0,3.0,0.0,5.0
228,senator collins say undecided on final tax bill vote,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0
229,trump attends civil right museum opening black leader stay away,0.0,0.0,0.0,0.0,1.0,10.0,10.0,8.0,2.0,0.0,3.0,1.0,5.333333333333333
230,ukrainian author of manafort oped say sought input to avoid error,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,0.0,2.0,2.0
231,special counsel mueller filing show manafort drafted ukraine oped despite gag order,0.0,0.0,0.0,0.0,5.0,12.0,12.0,5.0,7.0,0.0,1.0,1.0,4.0
232,trump lift refugee ban but admission still plummet data show,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,5.0
233,trump on twitter dec  hanukkah roy moore well fargo,0.0,0.0,0.0,1.0,8.0,10.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
234,u lawyer defending travel ban grilled in court over trump tweet,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,2.0,0.0,4.0
235,u house committee may reconsider who cancer agency fund,0.0,0.0,0.0,0.0,6.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0
236,trump senior aide dina powell to resign early next year white house,0.0,0.0,0.0,0.0,5.0,12.0,12.0,12.0,0.0,0.0,2.0,0.0,3.0
237,special counsel mueller produce evidence that manafort drafted oped,0.0,0.0,0.0,0.0,4.0,9.0,9.0,2.0,7.0,0.0,1.0,0.0,1.0
238,u top court take up republican challenge to maryland electoral district,0.0,0.0,0.0,0.0,4.0,11.0,11.0,6.0,5.0,0.0,2.0,1.0,4.0
239,white house pressure big corn to meet on u biofuels policy,0.0,0.0,0.0,0.0,6.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,3.0
240,former trump adviser interviewed in congress in russia probe,0.0,0.0,0.0,0.0,4.0,8.0,9.0,6.0,2.0,1.0,1.0,0.0,2.0
241,farenthold should resign if misconduct accusation true senior house republican,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,5.0
242,congressman frank say resigning immediately,0.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,4.0
243,u tax revamp still incomplete a republican eye social program cut,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,0.0,2.0,3.0
244,special election to replace conyers to be held nov governor,0.0,0.0,0.0,4.0,3.0,9.0,10.0,5.0,5.0,0.0,1.0,0.0,1.0
245,trump sign temporary spending bill a budget talk intensify,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,2.0
246,u tax repatriation plan may not cure longterm dollar weakness,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,2.0,1.0,0.0,1.0,2.0
247,aide try to refocus tax debate after trump corporate rate remark,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,1.0,2.0,6.0
248,franken and frank resign a misconduct charge batter congress,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,2.0
249,rep frank to resign after staff member complaint of harassment,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,1.0,2.0,6.0
250,aide try to refocus u tax debate after trump corporate rate remark,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,1.0,2.0,6.0
251,million would lose mortgage gift writeoff under u tax bill study,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,0.0,1.0,2.0
252,blackwater founder prince detail meeting with russian in seychelles,0.0,0.0,0.0,0.0,4.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0
253,congress averts government shutdown for now,0.0,0.0,0.0,0.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
254,civil right pioneer to eschew museum opening after trump say will attend,0.0,0.0,0.0,0.0,2.0,12.0,12.0,10.0,2.0,0.0,4.0,1.0,8.333333333333332
255,judge presiding over michael flynn criminal case is recused court,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,3.0
256,house ethic panel probing rep farenthold over harassment allegation,0.0,0.0,0.0,0.0,3.0,9.0,9.0,5.0,4.0,0.0,0.0,2.0,4.0
257,factbox trump on twitter december  pearl harbor remembrance day,0.0,0.0,0.0,1.0,8.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,2.0
258,house intelligence chairman cleared of disclosing classified information,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.0,4.0,2.0,1.0,0.0,1.0
259,paul manafort special counsel mueller tussle over ukrainian oped,0.0,0.0,0.0,0.0,6.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,1.0
260,congress pass bill to temporarily fund government avert shutdown,0.0,0.0,0.0,0.0,1.0,9.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0
261,trump open to biofuel policy reform senator say after meeting,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,3.0,0.0,3.0,0.0,4.0
262,house approves stopgap government funding bill,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0
263,manaforts work on draft oped doe not violate gag order defense lawyer,0.0,0.0,0.0,0.0,1.0,12.0,12.0,9.0,3.0,0.0,1.0,1.0,3.0
264,exclusive white house doesnt foresee shutdown trump want percent corporate tax,0.0,0.0,0.0,2.0,4.0,11.0,11.0,6.0,5.0,0.0,4.0,0.0,6.0
265,libya say pushing to be removed from trump travel ban list,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,2.0
266,pelosi say democrat will not back shortterm funding bill on thursday,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,4.0,0.0,2.0,0.0,3.0
267,pentagon want month procurement time for major weapon program official,0.0,0.0,0.0,2.0,1.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0
268,fbi director wray defends bureau in wake of republican criticism,0.0,0.0,0.0,0.0,6.0,10.0,10.0,6.0,4.0,0.0,0.0,1.0,2.0
269,president son had legitimate reason to not answer house panel question white house,0.0,0.0,0.0,0.0,4.0,12.0,13.0,10.0,3.0,0.0,3.0,0.0,3.0
270,senate confirms top epa enforcement official,0.0,0.0,0.0,0.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,0.0,1.0
271,funding bill clear hurdle in house,0.0,0.0,0.0,0.0,2.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0
272,exclusive u regulator offer congress olive branch on loan,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,1.0
273,white house say focused on getting lowest possible corporate tax rate,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,1.0,0.0,2.0
274,u lawmaker propose ban on arbitration of sexual misconduct claim,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,3.0,1.0,0.0,0.0,1.0
275,ryan feel good about spending bill want budget cap talk,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.0,1.0,0.0,2.0,0.0,5.0
276,democratic senator franken to resign cnn citing source,0.0,0.0,0.0,0.0,6.0,8.0,8.0,5.0,3.0,0.0,1.0,0.0,1.0
277,u interior department want more oil drilling expedite anwr permit,0.0,0.0,0.0,0.0,8.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,2.0
278,franken to make am announcement after harassment accusation,0.0,0.0,0.0,4.0,1.0,8.0,8.0,4.0,3.0,1.0,0.0,2.0,4.0
279,democratic senator franken face pressure to resign announcement loom,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,2.0
280,trump administration side against union in high court fee case,0.0,0.0,0.0,0.0,1.0,10.0,10.0,8.0,1.0,1.0,2.0,1.0,6.0
281,trump eldest son questioned in congress about russia,0.0,0.0,0.0,0.0,3.0,8.0,8.0,6.0,2.0,0.0,1.0,0.0,2.0
282,democratic lawmaker question kushner on new york property letter,0.0,0.0,0.0,0.0,4.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,1.0
283,good to go top trump aide gave inaugural day ok to nuclear plan  congressman,0.0,0.0,0.0,0.0,3.0,14.0,15.0,12.0,2.0,1.0,3.0,0.0,4.0
284,factbox trump on twitter december  america california wildfire,0.0,0.0,0.0,1.0,6.0,9.0,9.0,3.0,6.0,0.0,1.0,0.0,2.0
285,u appeal court hears argument on trump travel ban,0.0,0.0,0.0,0.0,3.0,9.0,9.0,8.0,1.0,0.0,3.0,1.0,6.0
286,trump warns of government shutdown threat ahead of meeting with lawmaker,0.0,0.0,0.0,0.0,1.0,10.0,11.0,7.0,4.0,0.0,1.0,1.0,3.0
287,trump would sign bill that fund government through december statement,0.0,0.0,0.0,2.0,2.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,3.0
288,senate vote to pursue tax bill negotiation with house,0.0,0.0,0.0,0.0,2.0,9.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0
289,bill letting people bring concealed gun across state line pass u house,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0
290,senator franken to resign on thursday minnesota public radio,0.0,0.0,0.0,0.0,6.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
291,factbox corporate alternative minimum tax threat hit pharma tech,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,3.0,1.0,0.0,1.0,1.0
292,trump hope to avoid government shutdown in meeting with lawmaker white house,0.0,0.0,0.0,0.0,3.0,12.0,12.0,8.0,4.0,0.0,3.0,1.0,6.0
293,senate vote to begin tax bill negotiation with house,0.0,0.0,0.0,0.0,2.0,9.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0
294,alabama democrat turn up attack on roy moore in senate race final stretch,0.0,0.0,0.0,0.0,5.0,13.0,13.0,10.0,3.0,0.0,0.0,1.0,1.0
295,corporate amt likely will not be in final u tax bill hatch,0.0,0.0,0.0,0.0,7.0,12.0,12.0,11.0,1.0,0.0,1.0,0.0,3.0
296,u attorney general call for efficient review of immigration case,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,1.0
297,utah republican defend romney after bannons mormon jab,0.0,0.0,0.0,0.0,5.0,8.0,8.0,6.0,2.0,0.0,1.0,0.0,1.0
298,cut to homeowner tax break could cost republican in race,0.0,0.0,0.0,4.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,2.0,3.0
299,justice department seek warrant to seize ancient ring trafficked by isi,0.0,0.0,0.0,0.0,6.0,11.0,11.0,6.0,5.0,0.0,1.0,0.0,1.0
300,no democrat in senate call on franken to resign,0.0,0.0,0.0,1.0,4.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
301,congress tax negotiator may have final bill before dec,0.0,0.0,0.0,2.0,2.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
302,senator franken facing resignation call to make announcement on thursday office,0.0,0.0,0.0,0.0,3.0,11.0,11.0,6.0,3.0,2.0,0.0,1.0,1.0
303,trump ally bannon campaign for moore in alabama,0.0,0.0,0.0,0.0,4.0,8.0,8.0,6.0,2.0,0.0,2.0,0.0,4.0
304,youre wrong tillerson say of report he will be fired,0.0,0.0,0.0,0.0,2.0,10.0,10.0,9.0,1.0,0.0,1.0,1.0,3.0
305,senate to vote later on wednesday to work with house on tax bill mcconnell,0.0,0.0,0.0,0.0,5.0,12.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0
306,trump first year in office marked by controversy protest,0.0,0.0,0.0,0.0,1.0,9.0,9.0,7.0,1.0,1.0,1.0,2.0,5.0
307,democrat flex muscle a congress confronts a government shutdown,0.0,0.0,0.0,0.0,2.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0
308,factbox trump on twitter december  utah national monument,0.0,0.0,0.0,1.0,5.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,2.0
309,house tax position begin to emerge ahead of talk with senate,0.0,0.0,0.0,0.0,2.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0
310,republican party back senate candidate moore official,0.0,0.0,0.0,0.0,4.0,7.0,7.0,4.0,3.0,0.0,1.0,0.0,1.0
311,senate confirms trump pick for homeland security secretary,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,2.0,0.0,3.0
312,house pass measure to limit aid to palestinian over martyr payment,0.0,0.0,0.0,0.0,2.0,10.0,11.0,8.0,2.0,1.0,0.0,1.0,1.0
313,trump lawyer denies deutsche bank got subpoena on trump account,0.0,0.0,0.0,0.0,4.0,9.0,10.0,7.0,3.0,0.0,2.0,0.0,4.0
314,senate committee advance bill easing banking regulation,0.0,0.0,0.0,0.0,1.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0
315,trump lawyer say judge lack jurisdiction for defamation lawsuit,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,2.0,1.0,1.0,2.0,6.0
316,muellers russia probe cost his office  million in first four month,0.0,0.0,0.0,2.0,2.0,12.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0
317,credit union sue to block mulvaney from leading cfpb,0.0,0.0,0.0,0.0,6.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,2.0
318,senior lawmaker conyers leaf u congress after harassment accusation,0.0,0.0,0.0,0.0,5.0,9.0,9.0,4.0,5.0,0.0,0.0,2.0,4.0
319,house republican tax chief say lawmaker want amt repeal,0.0,0.0,0.0,0.0,5.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
320,white house say government shutdown always a possibility,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,2.0,1.0,1.0,0.0,2.0
321,exclusive trump name career diplomat to head cuban embassy  source,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,2.0,0.0,3.0
322,trump lawyer deutsche bank ha not received subpoena for trump record,0.0,0.0,0.0,0.0,4.0,10.0,11.0,8.0,3.0,0.0,2.0,0.0,4.0
323,trump say tax conference will go well pretty quickly,0.0,0.0,0.0,0.0,1.0,9.0,9.0,7.0,2.0,0.0,4.0,0.0,7.0
324,trump obama dominate twitter year but chicken nugget prevail,0.0,0.0,0.0,0.0,3.0,9.0,9.0,5.0,4.0,0.0,1.0,1.0,3.0
325,former trump aide nomination to be singapore envoy stalled over russia concern,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,1.0,1.0,3.666666666666667
326,house republican mull length of spending bill a vote loom,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
327,factbox what to watch in negotiation over detail of u tax bill,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0
328,tillerson seek to reassure worried europe over trump,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,2.0,1.0,6.0
329,house tax panel chair to urge longerlasting individual tax rate cut,0.0,0.0,0.0,0.0,1.0,10.0,11.0,9.0,1.0,1.0,1.0,1.0,3.0
330,republican party back embattled senate candidate moore official,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,1.0,1.0,2.0
331,in brussels tillerson offer eu strong u support,0.0,0.0,0.0,0.0,7.0,8.0,8.0,5.0,3.0,0.0,2.0,0.0,2.666666666666667
332,eu warns trump against recognizing jerusalem a israeli capital,0.0,0.0,0.0,0.0,5.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,3.0
333,supreme court let trump latest travel ban go into full effect,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,3.0,0.0,7.0
334,congress move closer to final tax bill with house vote,0.0,0.0,0.0,0.0,2.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0
335,democrat to join trump republican in talk to avert government shutdown,0.0,0.0,0.0,0.0,3.0,10.0,11.0,7.0,4.0,0.0,1.0,0.0,2.0
336,manafort tried to pen positive oped on ukraine work special counsel,0.0,0.0,0.0,0.0,2.0,11.0,11.0,6.0,5.0,0.0,2.0,0.0,2.0
337,trump son former partner due before house panel this week source,0.0,0.0,0.0,0.0,2.0,11.0,11.0,10.0,1.0,0.0,1.0,0.0,2.0
338,in slap at romney trump say he want hatch to run for reelection,0.0,0.0,0.0,0.0,4.0,13.0,13.0,12.0,0.0,1.0,2.0,1.0,6.0
339,trump lawyer account about tweet raise question about what president knew,0.0,0.0,0.0,0.0,1.0,10.0,11.0,8.0,3.0,0.0,1.0,0.0,4.0
340,democrat cite drafting error in proposed capital rule amendment,0.0,0.0,0.0,0.0,1.0,9.0,9.0,4.0,5.0,0.0,0.0,1.0,1.0
341,house senate republican face challenge over corporate amt tax,0.0,0.0,0.0,0.0,6.0,9.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0
342,trump to nominate former nasa chief griffin for defense undersecretary,0.0,0.0,0.0,0.0,6.0,10.0,10.0,6.0,3.0,1.0,2.0,0.0,3.0
343,trump criticizes treatment of flynn a unfair,0.0,0.0,0.0,0.0,2.0,7.0,7.0,5.0,2.0,0.0,1.0,1.0,4.0
344,trump delay announcement on whether u embassy to be moved to jerusalem,0.0,0.0,0.0,0.0,4.0,11.0,12.0,8.0,3.0,1.0,1.0,0.0,2.0
345,mulvaney say no plan to fire u consumer bureau english,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
346,exus consumer bureau head cordray set to run for ohio governor,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
347,john anderson liberal republican who challenged reagan dy at,0.0,0.0,0.0,2.0,4.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0
348,u defense chief urge pakistan to redouble effort against militant,0.0,0.0,0.0,0.0,3.0,10.0,10.0,5.0,5.0,0.0,2.0,1.0,4.0
349,trump back alabama republican senate candidate moore,0.0,0.0,0.0,0.0,5.0,7.0,7.0,4.0,3.0,0.0,2.0,0.0,3.0
350,exclusive u document certifies honduras a supporting right amid vote crisis,0.0,0.0,0.0,0.0,4.0,11.0,11.0,6.0,5.0,0.0,2.0,1.0,3.333333333333333
351,trump say encouraging hatch to run for reelection possibly blocking a romney bid,0.0,0.0,0.0,0.0,3.0,13.0,13.0,9.0,2.0,2.0,2.0,0.0,5.0
352,u appeal court to consider legality of trump latest travel ban,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,7.0
353,top democrat in congress accept trump offer to meet on yearend priority,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,3.0,0.0,4.0
354,white house trump spoke to moore endorsed his senate campaign,0.0,0.0,0.0,0.0,5.0,10.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
355,massachusetts senate president step aside a husband face probe,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0
356,trump tweet about russia probe spark warning from lawmaker,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,3.0
357,flynn pleads guilty to lying on russia cooperates with u probe,0.0,0.0,0.0,0.0,4.0,11.0,11.0,10.0,1.0,0.0,0.0,2.0,3.0
358,factbox  the four men charged in u probe of trumprussia tie,0.0,0.0,0.0,0.0,6.0,12.0,12.0,9.0,2.0,1.0,0.0,0.0,0.0
359,mcconnell optimistic of tax bill deal between senate and house,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,2.0
360,factbox  republican cut side deal to push through u senate tax bill,0.0,0.0,0.0,0.0,5.0,13.0,13.0,10.0,3.0,0.0,1.0,1.0,2.0
361,u corporate alternative minimum tax should be removed house republican,0.0,0.0,0.0,0.0,4.0,10.0,10.0,5.0,4.0,1.0,0.0,0.0,1.0
362,factbox trump on twitter dec  roy moore stock market,0.0,0.0,0.0,1.0,8.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,2.0
363,u embassy to russia to resume some visa service after diplomatic row,0.0,0.0,0.0,0.0,3.0,11.0,12.0,9.0,3.0,0.0,1.0,0.0,1.0
364,kremlin say putin not influenced by extrump official flynn,0.0,0.0,0.0,0.0,4.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
365,billy bush it wa trump voice on access hollywood tape,0.0,0.0,1.0,0.0,6.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,2.0
366,embattled alabama republican senate candidate ahead in cbs poll,0.0,0.0,0.0,0.0,7.0,9.0,9.0,5.0,4.0,0.0,0.0,1.0,1.0
367,u ally fret a guillotine hang over tillerson,0.0,0.0,0.0,0.0,3.0,8.0,8.0,6.0,2.0,0.0,1.0,1.0,4.0
368,mcconnell say u government shutdown over daca ridiculous,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,2.0
369,trump say never asked comey to stop investigating flynn,0.0,0.0,0.0,0.0,3.0,9.0,9.0,8.0,0.0,1.0,1.0,0.0,2.0
370,trump lawyer dowd say he drafted tweet on flynn firing axios,0.0,0.0,0.0,0.0,4.0,11.0,11.0,10.0,1.0,0.0,1.0,0.0,2.0
371,white house open to small change on corporate tax rate budget chief mulvaney,0.0,0.0,0.0,0.0,3.0,13.0,13.0,11.0,2.0,0.0,2.0,0.0,2.0
372,trump note flynn lied to fbi say his action during transition were lawful,0.0,0.0,0.0,0.0,5.0,13.0,13.0,12.0,1.0,0.0,2.0,0.0,3.0
