,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
165,say rick perry recently said he wanted another texas business tax,0.0,0.0,0.5,0.0,4.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
166,an average of nearly missourian were contracting covid every day in november,0.0,0.0,0.0,4.0,8.0,12.0,12.0,8.0,3.0,1.0,0.0,0.0,0.0
167,in term of the wealthiest american were at the lowest tax rate since the s,0.0,0.0,0.0,4.0,2.0,13.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0
168,a lawyer demanded several houston pastor hand over to the city government many of their private paper including their sermon,0.0,0.0,0.5,0.0,2.0,19.0,20.0,14.0,6.0,0.0,0.0,0.0,0.0
169,president obama is attacking paul ryan on medicare even though it is his administration with the help of jim langevin who cut  billion from medicare,0.0,0.0,0.0,3.0,8.0,24.0,26.0,19.0,6.0,1.0,2.0,1.0,5.0
170,while serving a town supervisor nate mcmurray voted to raise tax on homeowner,0.0,0.0,0.0,0.0,6.0,13.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0
171,a proposed mine in wisconsin is about twothirds the size of lake winnebago,0.0,0.0,0.5,0.0,4.0,13.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0
172,the cdc ha removed the covid pandemic and replaced it with covid outbreak on their website it wa never a pandemic,0.0,0.0,0.0,4.0,9.0,17.0,21.0,15.0,6.0,0.0,0.0,1.0,1.0
173,in the last year less than half of adult in the u received a flu shot,0.0,0.0,0.0,2.0,3.0,14.0,16.0,15.0,1.0,0.0,0.0,1.0,1.0
174,i am very proud a governor of florida that we signed the first divestment act a it relates to iran divesting any investment in company that would invest in iran,0.0,0.0,0.0,0.0,4.0,26.0,30.0,23.0,7.0,0.0,1.0,0.0,4.0
175,the goal of common core is to instill federally determined attitude and mindset in student including political and religious belief,0.0,0.0,0.5,0.0,3.0,19.0,20.0,11.0,9.0,0.0,0.0,0.0,4.0
176,the last private rocket launch cost  million if the government did it the same thing would have cost probably or time that amount of money i mean literally,0.0,0.0,0.5,6.0,3.0,26.0,29.0,24.0,5.0,0.0,0.0,0.5,2.5
177,the average age a child is trafficked into the commercial sex trade industry is between and year old,0.0,0.0,0.0,4.0,1.0,16.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0
178,say chris christie instituted an internet sale tax,0.0,0.0,0.5,0.0,4.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0
179,california is hemorrhaging population,0.0,0.0,0.5,0.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
180,say bruce braley took ten of thousand from his friend in the health insurance industry and gave them special favor by voting for obamacare,0.0,0.0,2.0,0.0,4.0,24.0,24.0,19.0,5.0,0.0,3.0,0.0,3.333333333333333
181,photo of unbroken window prof war in ukraine is fake,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,1.0,2.0,4.0
182,say he voted no on the wall street bailouts,0.0,0.0,0.5,0.0,3.0,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0
183,say gov scott walker proposed reduction in university spending is about the size of the one under democratic gov jim doyle but democrat didnt treat doyles cut a so dire,0.0,0.0,1.0,0.0,10.0,28.0,30.0,24.0,6.0,0.0,2.0,2.0,6.0
184,electric car in california are not sustainable a only of their battery are recyclable and the state cant recycle them,0.0,0.0,0.0,2.0,2.0,19.0,20.0,14.0,5.0,1.0,1.0,0.0,1.0
185,pen provided by maricopa county are part of a plot to rig the arizona primary,0.0,0.0,0.0,0.0,4.0,15.0,15.0,11.0,4.0,0.0,0.0,1.0,3.0
186,say mitt romney flipflopped on a taxpayer protection pledge,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,2.0,1.0,2.0,0.0,3.0
187,we havent seen a single american megachurch offer anything to help ukrainian,0.0,0.0,0.0,0.0,3.0,12.0,12.0,8.0,4.0,0.0,1.0,0.0,1.0
188,if i had not asked for my email all to be made public none of this would have been in the public arena,0.0,0.0,0.0,0.0,2.0,22.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
189,a report in navy time said that percent of army navy and marine have thought about attempting suicide,0.0,0.0,0.0,2.0,6.0,17.0,18.0,14.0,4.0,0.0,0.0,1.0,2.0
190,say when new york implemented a program to tax the wealthy at higher rate it saw a revenue shortfall because of the outward migration of their top earner,0.0,0.0,1.5,0.0,3.0,25.0,28.0,20.0,7.0,1.0,2.0,0.0,2.0
191,homicide last year increased by percent in america largest city thats the largest increase in year,0.0,0.0,0.0,6.0,3.0,13.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0
192,say dominion voting system flipped vote to joe biden in state where trump is bringing legal challenge,0.0,0.0,0.0,0.0,7.0,17.0,17.0,13.0,4.0,0.0,1.0,1.0,3.0
193,a lot of people are still dealing with lack of access to health care there are county out there in my former senate district that didnt have doctor and provider,0.0,0.0,0.0,0.0,3.0,27.0,30.0,27.0,3.0,0.0,1.0,1.0,4.0
194,say million people would lose their health insurance if obamacare is repealed,0.0,0.0,0.0,2.0,2.0,12.0,12.0,8.0,4.0,0.0,0.0,1.0,2.0
195,say hillary clinton and tim kaine want to expand obamacare into a singlepayer program,0.0,0.0,0.5,0.0,6.0,14.0,14.0,9.0,4.0,1.0,1.0,0.0,2.0
196,say ted cruz wa just bribed by the koch to introduce a bill that would give them and their ally america national forest park and other public land and open them for mining drilling fracking and logging,0.0,0.0,0.5,0.0,5.0,33.0,37.0,31.0,6.0,0.0,3.0,0.0,5.333333333333333
197,the american rescue plan helped create nearly million new job,0.0,0.0,0.5,2.0,4.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
198,house speaker kevin mccarthy ha quietly implemented a pay raise for member of congress that could be  per person it circumvents the constitution by instead reimbursing their rent utility meal,0.0,0.0,0.5,5.0,8.0,31.0,31.0,21.0,6.0,4.0,0.0,0.0,1.0
199,in wisconsin the stimulus paid for a bridge to a bar called rustys backwater saloon theyve got great burger but no new job,0.0,0.0,0.0,0.0,6.0,22.0,23.0,20.0,3.0,0.0,1.0,1.0,3.0
200,operating a health care exchange would be illegal in georgia and some state because of legislation passed in those state,0.0,0.0,1.0,0.0,2.0,18.0,20.0,14.0,5.0,1.0,1.0,1.0,3.0
201,the government is arming up the irs because joe biden is raising tax and disarming american,0.0,0.0,0.5,0.0,7.0,14.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0
202,this year west virginia produced more americorps member than any other state,0.0,0.0,0.0,0.0,5.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0
203,today in america between and percent of all africanamerican baby virtually in are killed before they are born,0.0,0.0,0.0,6.0,4.0,17.0,18.0,13.0,4.0,1.0,0.0,0.0,2.0
204,the mormon religion ha a plan that will see the constitution thrown out and replaced by a theocracy,0.0,0.0,0.5,0.0,3.0,16.0,18.0,14.0,3.0,1.0,1.0,0.0,2.0
205,the very first meal on the surface of the moon wa the holy communion,0.0,0.0,0.0,0.0,3.0,11.0,14.0,12.0,2.0,0.0,1.0,1.0,3.0
206,a ceo of wwe linda mcmahon wa caught tipping off a ringside physician about a federal investigation into illegally distributing steroid to wrestler,0.0,0.0,1.0,0.0,10.0,21.0,23.0,13.0,8.0,2.0,0.0,1.0,1.0
207,cop in norway require year of training people killed since cop in finland require year of training people killed since cop in iceland require year of training person killed since ever cop in the u require week of training  people killed since,0.0,0.0,0.0,24.0,9.0,18.0,43.0,33.0,10.0,0.0,0.0,0.0,0.0
208,democrat are nowhere to be found on daca,0.0,0.0,0.0,0.0,5.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
209,if we manufactured million of these meg windmill across the country we could electrify the entire nation  the entire nation,0.0,0.0,0.0,3.0,1.0,16.0,21.0,16.0,4.0,1.0,1.0,0.0,4.0
210,attorney general eric holder own justice department precleared the voting change in the law about early voting in florida,0.0,0.0,0.5,4.0,7.0,16.0,19.0,13.0,6.0,0.0,1.0,0.0,1.0
211,say president donald trump ha donated  million to a relief fund for the bahamas in the wake of hurricane dorian while no other politician have contributed any money,0.0,0.0,0.0,1.0,7.0,28.0,29.0,22.0,6.0,1.0,2.0,0.0,4.0
212,the fbi building in washington is completely closed no one in there,0.0,0.0,0.5,0.0,6.0,11.0,12.0,9.0,3.0,0.0,0.0,0.0,1.0
213,of ballot were found to be in error in ga,0.0,0.0,0.0,8.0,2.0,9.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0
214,say the coronavirus can be slowed or stopped with the immediate widespread use of high dos of vitamin c,0.0,0.0,0.5,0.0,2.0,17.0,19.0,14.0,4.0,1.0,0.0,1.0,3.0
215,mary burke wa a senior member of the doyle administration that left wisconsin with fewer job,0.0,0.0,0.0,6.0,4.0,16.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0
216,there have not been any public safety issue in city that allow transgender people to use the bathroom of the gender they identify a,0.0,0.0,0.5,0.0,1.0,23.0,24.0,21.0,2.0,1.0,1.0,0.0,1.0
217,say the chinese communist party will finally admit that the real source of the coronavirus is from a lab in wuhan linked to it covert biological weapon program,0.0,0.0,0.5,0.0,5.0,26.0,28.0,22.0,5.0,1.0,3.0,0.0,8.0
218,say of gov tony evers and violence in kenosha after the police shooting of jacob blake it took the loss of life before help finally came,0.0,0.0,0.5,4.0,8.0,23.0,26.0,22.0,4.0,0.0,1.0,1.0,4.0
219,a video show rep matt gaetz threatening robert mueller with jail time,0.0,0.0,0.0,0.0,6.0,12.0,12.0,10.0,1.0,1.0,0.0,1.0,2.0
220,barack obama put a permanent stop on this military aid to the ukraine  he never allowed it to go,0.0,0.0,0.0,0.0,3.0,19.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0
221,vitamin d vitamin c colloidal silver and black seed oil can kill the coronavirus,0.0,0.0,0.0,0.0,3.0,13.0,14.0,10.0,3.0,1.0,0.0,2.0,2.0
222,say a photo show donald trump holding a sign that say no matter who is president jesus is still king,0.0,0.0,0.5,0.0,5.0,17.0,20.0,18.0,2.0,0.0,1.0,0.0,5.0
223,atlanta mayor kasim reed became a city resident in the last annexation opening the door to his candidacy,0.0,0.0,0.0,0.0,4.0,17.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0
224,say rep jon runyan voted to redefine rape,0.0,0.0,0.5,0.0,4.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
225,it is the department of homeland security view that returning military veteran and gun owner are likely to commit terrorist act,0.0,0.0,0.5,0.0,4.0,21.0,21.0,14.0,7.0,0.0,1.0,0.0,4.0
226,say he did the very best in a recent poll in iowa matching up each of the major republican presidential candidate against president barack obama,0.0,0.0,1.0,0.0,6.0,23.0,25.0,19.0,5.0,1.0,1.0,1.0,5.0
227,say democrat spent  of your tax dollar trying to impeach trump,0.0,0.0,0.5,8.0,7.0,12.0,12.0,10.0,2.0,0.0,1.0,2.0,5.0
228,there are missing kid a year,0.0,0.0,0.5,6.0,1.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,2.0
229,a cfo alex sink oversaw a  billion loss in the state pension fund,0.0,0.0,0.5,2.0,6.0,13.0,14.0,11.0,3.0,0.0,0.0,1.0,1.0
230,florida still average more student in it classroom than any other state in the southeast,0.0,0.0,0.0,0.0,2.0,14.0,15.0,10.0,5.0,0.0,0.0,0.0,1.0
231,our school test score are right at the bottom,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,1.0,0.0,1.3333333333333333
232,elon musk said in some part of the world journalist get murdered for crossing the wrong people,0.0,0.0,0.5,0.0,3.0,16.0,17.0,14.0,3.0,0.0,0.0,1.0,1.0
233,phoenix ariz is the no kidnapping capital of the world,0.0,0.0,0.0,1.0,3.0,9.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
234,say about nsa data collection every member in both party who served on the intelligence committee voted in favor of this,0.0,0.0,0.5,0.0,7.0,20.0,21.0,18.0,2.0,1.0,2.0,0.0,2.333333333333333
235,exposure to the electromagnetic field from power line ha been associated with childhood leukemia and other disease,0.0,0.0,0.5,0.0,1.0,17.0,17.0,11.0,5.0,1.0,0.0,1.0,2.0
236,charcoal activated tablet will counteract most date rape drug,0.0,0.0,0.5,0.0,1.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,3.0
237,in out of state on average men are seeing their premium double going up percent woman up percent,0.0,0.0,0.0,8.0,2.0,16.0,18.0,14.0,4.0,0.0,1.0,0.0,1.0
238,say cent of every dollar played represents over  million dollar that is returned to oregonian every year to help support job creation school state park and watershed,0.0,0.0,0.5,5.0,2.0,25.0,28.0,21.0,7.0,0.0,2.0,0.0,2.666666666666667
239,i built the last nuclear plant  not only in the state but in the country,0.0,0.0,0.0,0.0,1.0,13.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0
240,our campaign staff wa the first to unionize in the history of politics,0.0,0.0,0.0,0.0,1.0,12.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0
241,say nevadan will have a doubledigit hike in their obamacare premium for the year and of nevada county will only have one obamacareexchange insurer,0.0,0.0,1.5,4.0,5.0,22.0,24.0,18.0,4.0,2.0,3.0,0.0,5.0
242,police defunding is to blame for skyrocketing murder rate in philadelphia minneapolis portland new york city chicago los angeles and washington dc,0.0,0.0,1.0,0.0,13.0,22.0,22.0,14.0,5.0,3.0,0.0,3.0,4.0
243,when my grandfather came to this country back in there were no government benefit,0.0,0.0,0.0,4.0,1.0,14.0,14.0,10.0,3.0,1.0,2.0,0.0,2.0
244,energy cost are the highest in year,0.0,0.0,0.0,2.0,1.0,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
245,being exposed to the sun for two hour kill the coronavirus,0.0,0.0,0.5,4.0,1.0,10.0,11.0,9.0,1.0,1.0,0.0,2.0,2.0
246,the human right campaign is more powerful than the nra,0.0,0.0,0.5,0.0,7.0,9.0,10.0,8.0,2.0,0.0,2.0,0.0,2.333333333333333
247,abortion in the u is at an all time legal low,0.0,0.0,0.5,0.0,3.0,11.0,11.0,10.0,1.0,0.0,0.0,1.0,1.0
248,the obama administration estimate the number of child at the border is going to increase to to next year,0.0,0.0,0.5,12.0,2.0,15.0,19.0,16.0,2.0,1.0,0.0,0.0,0.0
249,when moammar gadhafi wa set to visit the united nation and no one would let him stay in new york trump allowed gadhafi to set up an elaborate tent at his westchester county new york estate,0.0,0.0,0.0,0.0,13.0,31.0,36.0,30.0,5.0,1.0,1.0,0.0,5.0
250,the tony evers administration is wrong to blame old computer software being used to process unemployment claim it ha nothing to do with the backlog,0.0,0.0,1.0,0.0,3.0,22.0,25.0,18.0,5.0,2.0,0.0,2.0,4.0
251,the proportion of rhode islander entering substance abuse treatment primarily due to marijuana use ha reached it highest point in year,0.0,0.0,0.0,2.0,3.0,21.0,21.0,12.0,9.0,0.0,0.0,1.0,3.333333333333333
252,household income among hispanic american ha just set a new record high,0.0,0.0,0.0,0.0,3.0,12.0,12.0,9.0,3.0,0.0,1.0,0.0,2.333333333333333
253,say state rep diana maldonado of round rock us craigslist to hire campaign block walker,0.0,0.0,0.0,0.0,7.0,15.0,15.0,12.0,3.0,0.0,0.0,1.0,1.0
254,the top onetenth of percent now owns almost a much wealth a the bottom percent,0.0,0.0,0.0,3.0,1.0,12.0,15.0,12.0,3.0,0.0,1.0,0.0,2.0
255,in houston texas today there are no homeless veteran,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
256,say the u senate is dominated by millionaire and that he is not one of them,0.0,0.0,1.5,0.0,4.0,15.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0
257,say u senate candidate eric hovde ha no problem with raising tax,0.0,0.0,0.0,0.0,6.0,12.0,12.0,9.0,3.0,0.0,0.0,1.0,1.0
258,republican made it easier to buy a gun in state they won in,0.0,0.0,1.0,4.0,1.0,12.0,13.0,12.0,1.0,0.0,1.0,0.0,1.0
259,since ive been the state treasurer weve increased the building construction of affordable housing by percent,0.0,0.0,0.0,2.0,2.0,15.0,16.0,9.0,6.0,1.0,1.0,0.0,1.0
260,all american in afghanistan who have wanted to come out have come out,0.0,0.0,1.0,0.0,3.0,10.0,13.0,11.0,1.0,1.0,0.0,0.0,0.0
261,the irs is already planning on new employee to administer obamas health care mandate,0.0,0.0,0.5,5.0,5.0,14.0,14.0,9.0,5.0,0.0,1.0,0.0,1.0
262,republican candidate for governor allan fung donated to democrat like congressman david cicilline disgraced house speaker gordon fox and even mr obamacare harry reid,0.0,0.0,0.5,0.0,14.0,24.0,24.0,14.0,9.0,1.0,2.0,1.0,5.0
263,say texas unemployment is dire in various way such a a doubling in the jobless rate during rick perry governorship also the texas rate ha increased faster than the national rate during barack obamas presidency,0.0,0.0,0.0,0.0,8.0,27.0,35.0,27.0,6.0,2.0,0.0,2.0,4.0
264,say president donald trump took more than a month to allocate congress emergency funding to tribe  and only did so after tribe sued,0.0,0.0,0.5,0.0,5.0,22.0,24.0,19.0,5.0,0.0,1.0,0.0,3.0
265,proposed tax change are a handout to bp,0.0,0.0,1.0,0.0,3.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
266,the cathedral of christ the king is one of the archdiocese of atlanta largest and fastestgrowing parish,0.0,0.0,0.0,0.0,6.0,13.0,17.0,12.0,3.0,2.0,1.0,0.0,1.0
267,remember the american revolution began when they came for the gun,0.0,0.0,0.0,0.0,3.0,10.0,11.0,8.0,3.0,0.0,1.0,0.0,1.0
268,say nancy pelosi said it is dangerous to let the voter decide trump fate,0.0,0.0,0.5,0.0,5.0,14.0,14.0,13.0,1.0,0.0,1.0,1.0,4.0
269,president obama doesnt want to admit were at war,0.0,0.0,0.5,0.0,2.0,9.0,9.0,8.0,1.0,0.0,2.0,1.0,5.0
270,said state insurance commissioner candidate ralph hudgens fight hard to strip woman of lifesaving coverage such a mammogram,0.0,0.0,1.0,0.0,3.0,18.0,18.0,11.0,5.0,2.0,0.0,2.0,3.0
271,under david dewhursts leadership the texas senate passed an expansion of instate tuition and free health care to illegal immigrant,0.0,0.0,0.5,0.0,5.0,20.0,20.0,13.0,7.0,0.0,2.0,1.0,3.0
272,in france they have a surveillance program a thousandfold more invasive than the united state,0.0,0.0,0.5,0.0,4.0,14.0,15.0,11.0,2.0,2.0,0.0,1.0,1.0
273,missouri is leading the country when it come to improving service for mental and behavioral health innovation is happening right here,0.0,0.0,0.5,0.0,2.0,20.0,21.0,13.0,8.0,0.0,4.0,0.0,4.333333333333333
274,when i wa campaigning i wa talking about and year when wage effectively went down now for the first time in a long time theyre starting to go up for people,0.0,0.0,0.0,4.0,4.0,26.0,31.0,27.0,2.0,2.0,0.0,2.0,4.0
275,say tom barrett voted to ban different kind of gun even a lot of common deer rifle,0.0,0.0,0.5,2.0,3.0,16.0,17.0,15.0,2.0,0.0,2.0,0.0,3.0
276,recent research suggests that of abortion are the result of coercion,0.0,0.0,0.0,2.0,1.0,10.0,11.0,7.0,4.0,0.0,0.0,1.0,2.0
277,say mitt romney voted against convicting president donald trump because burisma board member joseph cofer black is romneys national security advisor and because of tie to obama cia director john brennan,0.0,0.0,1.0,0.0,17.0,30.0,31.0,19.0,12.0,0.0,2.0,2.0,5.0
278,we need a senator who show up to work sherrod brown missed over official vote,0.0,0.0,0.0,3.0,4.0,15.0,15.0,12.0,3.0,0.0,0.0,0.6666666666666666,2.333333333333333
